2021-06-03 18:44:42,082 INFO  Logger.cs: 70 - 
2021-06-03 18:55:57,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final assembly-top-1
2021-06-03 18:55:57,831 INFO  ExportHelperExtension.cs: 1136 - Found 47 in final assembly-top-1
2021-06-03 18:55:57,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in final assembly-top-1
2021-06-03 18:55:57,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-4
2021-06-03 18:55:57,832 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-4
2021-06-03 18:55:57,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-4
2021-06-03 18:55:57,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-1
2021-06-03 18:55:57,834 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-1
2021-06-03 18:55:57,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-1
2021-06-03 18:55:57,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-3
2021-06-03 18:55:57,834 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-3
2021-06-03 18:55:57,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-3
2021-06-03 18:55:57,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from contenedor-1
2021-06-03 18:55:57,849 INFO  ExportHelperExtension.cs: 1136 - Found 36 in contenedor-1
2021-06-03 18:55:57,849 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in contenedor-1
2021-06-03 18:55:57,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Castor Wheel Assembly-1
2021-06-03 18:55:57,850 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Castor Wheel Assembly-1
2021-06-03 18:55:57,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Castor Wheel Assembly-1
2021-06-03 18:55:57,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final assembly-body-1
2021-06-03 18:55:57,851 INFO  ExportHelperExtension.cs: 1136 - Found 78 in final assembly-body-1
2021-06-03 18:55:57,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in final assembly-body-1
2021-06-03 18:55:57,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo2-2
2021-06-03 18:55:57,852 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-2
2021-06-03 18:55:57,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo2-2
2021-06-03 18:55:57,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base elevar-1
2021-06-03 18:55:57,853 INFO  ExportHelperExtension.cs: 1136 - Found 36 in base elevar-1
2021-06-03 18:55:57,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base elevar-1
2021-06-03 18:55:57,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo2-1
2021-06-03 18:55:57,854 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-1
2021-06-03 18:55:57,855 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo2-1
2021-06-03 18:55:57,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly.SLDASM
2021-06-03 18:55:57,855 INFO  ExportHelperExtension.cs: 1136 - Found 57 in final assembly.SLDASM
2021-06-03 18:55:57,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly.SLDASM
2021-06-03 18:55:57,856 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-03 18:55:57,856 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-06-03 18:55:57,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pivote-1
2021-06-03 18:55:57,856 INFO  ExportHelperExtension.cs: 1136 - Found 28 in pivote-1
2021-06-03 18:55:57,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pivote-1
2021-06-03 18:55:57,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-2
2021-06-03 18:55:57,857 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-2
2021-06-03 18:55:57,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-2
2021-06-03 18:55:57,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly-top-1
2021-06-03 18:55:57,858 INFO  ExportHelperExtension.cs: 1136 - Found 47 in final assembly-top-1
2021-06-03 18:55:57,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly-top-1
2021-06-03 18:55:57,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-4
2021-06-03 18:55:57,859 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-4
2021-06-03 18:55:57,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-4
2021-06-03 18:55:57,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-1
2021-06-03 18:55:57,860 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-1
2021-06-03 18:55:57,860 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-1
2021-06-03 18:55:57,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-3
2021-06-03 18:55:57,861 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-3
2021-06-03 18:55:57,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-3
2021-06-03 18:55:57,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from contenedor-1
2021-06-03 18:55:57,862 INFO  ExportHelperExtension.cs: 1136 - Found 36 in contenedor-1
2021-06-03 18:55:57,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in contenedor-1
2021-06-03 18:55:57,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Castor Wheel Assembly-1
2021-06-03 18:55:57,863 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Castor Wheel Assembly-1
2021-06-03 18:55:57,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Castor Wheel Assembly-1
2021-06-03 18:55:57,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly-body-1
2021-06-03 18:55:57,864 INFO  ExportHelperExtension.cs: 1136 - Found 78 in final assembly-body-1
2021-06-03 18:55:57,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly-body-1
2021-06-03 18:55:57,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo2-2
2021-06-03 18:55:57,865 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-2
2021-06-03 18:55:57,865 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo2-2
2021-06-03 18:55:57,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base elevar-1
2021-06-03 18:55:57,866 INFO  ExportHelperExtension.cs: 1136 - Found 36 in base elevar-1
2021-06-03 18:55:57,866 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base elevar-1
2021-06-03 18:55:57,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo2-1
2021-06-03 18:55:57,867 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-1
2021-06-03 18:55:57,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo2-1
2021-06-03 18:55:58,054 INFO  SwAddin.cs: 339 - Loading config tree
2021-06-03 18:55:58,057 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-06-03 18:55:58,061 INFO  SwAddin.cs: 344 - Showing property manager
2021-06-03 18:57:42,685 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:58:11,731 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:58:12,866 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:59:17,154 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:59:18,080 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:59:18,705 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 18:59:58,287 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:00:35,704 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:00:45,504 INFO  SwAddin.cs: 294 - Assembly export called for file final assembly.SLDASM
2021-06-03 19:00:45,504 INFO  SwAddin.cs: 299 - Save is required
2021-06-03 19:00:45,504 INFO  SwAddin.cs: 313 - Saving assembly
2021-06-03 19:00:45,816 INFO  SwAddin.cs: 316 - Opening property manager
2021-06-03 19:00:45,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final assembly.SLDASM
2021-06-03 19:00:45,817 INFO  ExportHelperExtension.cs: 1136 - Found 57 in final assembly.SLDASM
2021-06-03 19:00:45,817 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in final assembly.SLDASM
2021-06-03 19:00:45,818 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-03 19:00:45,818 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-06-03 19:00:45,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pivote-1
2021-06-03 19:00:45,818 INFO  ExportHelperExtension.cs: 1136 - Found 28 in pivote-1
2021-06-03 19:00:45,819 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pivote-1
2021-06-03 19:00:45,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-2
2021-06-03 19:00:45,820 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-2
2021-06-03 19:00:45,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-2
2021-06-03 19:00:45,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final assembly-top-1
2021-06-03 19:00:45,821 INFO  ExportHelperExtension.cs: 1136 - Found 47 in final assembly-top-1
2021-06-03 19:00:45,821 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in final assembly-top-1
2021-06-03 19:00:45,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-4
2021-06-03 19:00:45,822 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-4
2021-06-03 19:00:45,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-4
2021-06-03 19:00:45,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-1
2021-06-03 19:00:45,822 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-1
2021-06-03 19:00:45,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-1
2021-06-03 19:00:45,823 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo1-3
2021-06-03 19:00:45,823 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-3
2021-06-03 19:00:45,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo1-3
2021-06-03 19:00:45,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from contenedor-1
2021-06-03 19:00:45,824 INFO  ExportHelperExtension.cs: 1136 - Found 36 in contenedor-1
2021-06-03 19:00:45,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in contenedor-1
2021-06-03 19:00:45,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Castor Wheel Assembly-1
2021-06-03 19:00:45,825 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Castor Wheel Assembly-1
2021-06-03 19:00:45,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Castor Wheel Assembly-1
2021-06-03 19:00:45,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final assembly-body-1
2021-06-03 19:00:45,826 INFO  ExportHelperExtension.cs: 1136 - Found 78 in final assembly-body-1
2021-06-03 19:00:45,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in final assembly-body-1
2021-06-03 19:00:45,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo2-2
2021-06-03 19:00:45,827 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-2
2021-06-03 19:00:45,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo2-2
2021-06-03 19:00:45,828 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base elevar-1
2021-06-03 19:00:45,828 INFO  ExportHelperExtension.cs: 1136 - Found 36 in base elevar-1
2021-06-03 19:00:45,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base elevar-1
2021-06-03 19:00:45,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from esclavo2-1
2021-06-03 19:00:45,829 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-1
2021-06-03 19:00:45,829 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in esclavo2-1
2021-06-03 19:00:45,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly.SLDASM
2021-06-03 19:00:45,830 INFO  ExportHelperExtension.cs: 1136 - Found 57 in final assembly.SLDASM
2021-06-03 19:00:45,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly.SLDASM
2021-06-03 19:00:45,830 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-03 19:00:45,831 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-06-03 19:00:45,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pivote-1
2021-06-03 19:00:45,831 INFO  ExportHelperExtension.cs: 1136 - Found 28 in pivote-1
2021-06-03 19:00:45,831 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pivote-1
2021-06-03 19:00:45,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-2
2021-06-03 19:00:45,832 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-2
2021-06-03 19:00:45,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-2
2021-06-03 19:00:45,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly-top-1
2021-06-03 19:00:45,833 INFO  ExportHelperExtension.cs: 1136 - Found 47 in final assembly-top-1
2021-06-03 19:00:45,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly-top-1
2021-06-03 19:00:45,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-4
2021-06-03 19:00:45,834 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-4
2021-06-03 19:00:45,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-4
2021-06-03 19:00:45,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-1
2021-06-03 19:00:45,835 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-1
2021-06-03 19:00:45,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-1
2021-06-03 19:00:45,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo1-3
2021-06-03 19:00:45,840 INFO  ExportHelperExtension.cs: 1136 - Found 31 in esclavo1-3
2021-06-03 19:00:45,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo1-3
2021-06-03 19:00:45,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from contenedor-1
2021-06-03 19:00:45,841 INFO  ExportHelperExtension.cs: 1136 - Found 36 in contenedor-1
2021-06-03 19:00:45,841 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in contenedor-1
2021-06-03 19:00:45,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Castor Wheel Assembly-1
2021-06-03 19:00:45,842 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Castor Wheel Assembly-1
2021-06-03 19:00:45,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Castor Wheel Assembly-1
2021-06-03 19:00:45,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final assembly-body-1
2021-06-03 19:00:45,843 INFO  ExportHelperExtension.cs: 1136 - Found 78 in final assembly-body-1
2021-06-03 19:00:45,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in final assembly-body-1
2021-06-03 19:00:45,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo2-2
2021-06-03 19:00:45,844 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-2
2021-06-03 19:00:45,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo2-2
2021-06-03 19:00:45,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base elevar-1
2021-06-03 19:00:45,844 INFO  ExportHelperExtension.cs: 1136 - Found 36 in base elevar-1
2021-06-03 19:00:45,845 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base elevar-1
2021-06-03 19:00:45,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from esclavo2-1
2021-06-03 19:00:45,845 INFO  ExportHelperExtension.cs: 1136 - Found 29 in esclavo2-1
2021-06-03 19:00:45,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in esclavo2-1
2021-06-03 19:00:45,878 INFO  SwAddin.cs: 339 - Loading config tree
2021-06-03 19:00:45,878 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-06-03 19:00:45,880 INFO  SwAddin.cs: 344 - Showing property manager
2021-06-03 19:00:55,960 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:01:25,220 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:01:25,357 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:01:52,568 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:02:25,533 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-03 19:03:03,235 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-06-03 19:03:03,677 INFO  ExportHelperExtension.cs: 347 - Creating joint R_Link
2021-06-03 19:03:03,683 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-06-03 19:03:03,684 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-06-03 19:03:03,685 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2021-06-03 19:03:03,685 INFO  ExportHelperExtension.cs: 1402 - Fixing 135
2021-06-03 19:03:03,685 INFO  ExportHelperExtension.cs: 1409 - Component 135 is already fixed
2021-06-03 19:03:03,685 INFO  ExportHelperExtension.cs: 1402 - Fixing 121
2021-06-03 19:03:03,686 INFO  ExportHelperExtension.cs: 1409 - Component 121 is already fixed
2021-06-03 19:03:03,686 INFO  ExportHelperExtension.cs: 1402 - Fixing 104
2021-06-03 19:03:03,686 INFO  ExportHelperExtension.cs: 1409 - Component 104 is already fixed
2021-06-03 19:03:03,686 INFO  ExportHelperExtension.cs: 1402 - Fixing 90
2021-06-03 19:03:03,686 INFO  ExportHelperExtension.cs: 1409 - Component 90 is already fixed
2021-06-03 19:03:03,687 INFO  ExportHelperExtension.cs: 1402 - Fixing 87
2021-06-03 19:03:03,687 INFO  ExportHelperExtension.cs: 1409 - Component 87 is already fixed
2021-06-03 19:03:03,687 INFO  ExportHelperExtension.cs: 1402 - Fixing 82
2021-06-03 19:03:03,687 INFO  ExportHelperExtension.cs: 1409 - Component 82 is already fixed
2021-06-03 19:03:03,688 INFO  ExportHelperExtension.cs: 1402 - Fixing 78
2021-06-03 19:03:03,688 INFO  ExportHelperExtension.cs: 1409 - Component 78 is already fixed
2021-06-03 19:03:03,688 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-06-03 19:03:03,688 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2021-06-03 19:03:03,689 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2021-06-03 19:03:03,689 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2021-06-03 19:03:03,689 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2021-06-03 19:03:03,689 INFO  ExportHelperExtension.cs: 1409 - Component 66 is already fixed
2021-06-03 19:03:03,690 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2021-06-03 19:03:03,690 INFO  ExportHelperExtension.cs: 1409 - Component 62 is already fixed
2021-06-03 19:03:03,690 INFO  ExportHelperExtension.cs: 1402 - Fixing 58
2021-06-03 19:03:03,690 INFO  ExportHelperExtension.cs: 1409 - Component 58 is already fixed
2021-06-03 19:03:03,691 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2021-06-03 19:03:03,691 INFO  ExportHelperExtension.cs: 1409 - Component 55 is already fixed
2021-06-03 19:03:03,691 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-06-03 19:03:03,691 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-06-03 19:03:03,691 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2021-06-03 19:03:03,692 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2021-06-03 19:03:03,692 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2021-06-03 19:03:03,692 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2021-06-03 19:03:03,692 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2021-06-03 19:03:03,693 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2021-06-03 19:03:03,693 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2021-06-03 19:03:03,693 INFO  ExportHelperExtension.cs: 1402 - Fixing 71
2021-06-03 19:03:03,693 INFO  ExportHelperExtension.cs: 1402 - Fixing 91
2021-06-03 19:03:04,608 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-06-03 19:03:04,609 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-06-03 19:03:04,609 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-06-03 19:03:04,609 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-06-03 19:03:04,701 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-06-03 19:03:04,702 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-06-03 19:03:04,702 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2021-06-03 19:03:04,702 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2021-06-03 19:03:04,702 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 43
